GEO.id2,GEO.display-label,NAICS.id,NAICS.display-label,ESTAB,EMP,PAYQTR1,PAYANN
2,Alaska,4541,Electronic shopping and mail-order houses,28,69,799,2976
2,Alaska,4542,Vending machine operators,5,83,613,2608
2,Alaska,4543,Direct selling establishments,105,609,6788,35138
2,Alaska,4811,Scheduled air transportation,100,5528,88255,331796
2,Alaska,4812,Nonscheduled air transportation,114,947,14192,71614
2,Alaska,4831,"Deep sea, coastal, and great lakes water transportation",91,1022,22514,96480
2,Alaska,4832,Inland water transportation,17,14,82,1429
2,Alaska,4841,General freight trucking,126,1685,23877,102087
2,Alaska,4842,Specialized freight trucking,116,1255,13247,64883
2,Alaska,4851,Urban transit systems,5,c,D,D
2,Alaska,4852,Interurban and rural bus transportation,3,e,D,D
2,Alaska,4853,Taxi and limousine service,20,85,656,2859
2,Alaska,4854,School and employee bus transportation,24,981,5309,22207
2,Alaska,4855,Charter bus industry,4,4,18,307
2,Alaska,4859,Other transit and ground passenger transportation,15,135,904,4025
2,Alaska,4861,Pipeline transportation of crude oil,12,f,D,D
2,Alaska,4869,Other pipeline transportation,2,a,D,D
2,Alaska,4871,"Scenic and sightseeing transportation, land",37,311,2642,24778
2,Alaska,4872,"Scenic and sightseeing transportation, water",132,292,2778,29425
2,Alaska,4879,"Scenic and sightseeing transportation, other",25,139,1820,13110
2,Alaska,4881,Support activities for air transportation,81,1185,11574,54674
2,Alaska,4882,Support activities for rail transportation,2,a,D,D
2,Alaska,4883,Support activities for water transportation,55,613,10105,52966
2,Alaska,4884,Support activities for road transportation,27,114,864,4297
2,Alaska,4885,Freight transportation arrangement,61,591,7024,29872
2,Alaska,4889,Other support activities for transportation,2,a,D,D
2,Alaska,4921,Couriers and express delivery services,44,g,D,D
2,Alaska,4922,Local messengers and local delivery,6,37,312,1371
2,Alaska,4931,Warehousing and storage,24,332,6500,30560
2,Alaska,5111,"Newspaper, periodical, book, and directory publishers",45,609,5801,24495
2,Alaska,5112,Software publishers,6,37,1093,3283
2,Alaska,5121,Motion picture and video industries,36,758,3136,13399
2,Alaska,5122,Sound recording industries,2,a,D,D
2,Alaska,5151,Radio and television broadcasting,54,745,6715,31285
2,Alaska,5171,Wired telecommunications carriers,152,3592,71779,285503
2,Alaska,5172,Wireless telecommunications carriers (except satellite),43,422,6076,23041
2,Alaska,5174,Satellite telecommunications,7,b,D,D
2,Alaska,5179,Other telecommunications,25,244,3304,26987
2,Alaska,5182,"Data processing, hosting, and related services",19,242,2764,11982
2,Alaska,5191,Other information services,19,45,475,1941
2,Alaska,5221,Depository credit intermediation,240,4237,69725,250066
2,Alaska,5222,Nondepository credit intermediation,65,501,8921,40480
2,Alaska,5223,Activities related to credit intermediation,23,66,682,3466
2,Alaska,5231,Securities and commodity contracts intermediation and brokerage,78,289,11054,40744
2,Alaska,5239,Other financial investment activities,75,350,8917,36701
2,Alaska,5241,Insurance carriers,53,616,13309,45614
2,Alaska,5242,"Agencies, brokerages, and other insurance related activities",240,1268,20931,79433
2,Alaska,5259,Other investment pools and funds,18,275,4558,20023
2,Alaska,5311,Lessors of real estate,320,1554,15376,71486
2,Alaska,5312,Offices of real estate agents and brokers,237,522,4847,23477
2,Alaska,5313,Activities related to real estate,177,806,8583,38792
2,Alaska,5321,Automotive equipment rental and leasing,75,662,5509,28357
2,Alaska,5322,Consumer goods rental,44,281,1813,7660
2,Alaska,5323,General rental centers,10,40,337,1674
2,Alaska,5324,Commercial and industrial machinery and equipment rental and leasing,68,623,11999,45461
2,Alaska,5331,Lessors of nonfinancial intangible assets (except copyrighted works),2,a,D,D
2,Alaska,5411,Legal services,381,1549,24945,126065
2,Alaska,5412,"Accounting, tax preparation, bookkeeping, and payroll services",360,1863,19373,82225
2,Alaska,5413,"Architectural, engineering, and related services",427,8348,154709,685196
2,Alaska,5414,Specialized design services,28,96,796,3293
2,Alaska,5415,Computer systems design and related services,192,2123,32694,145115
2,Alaska,5416,"Management, scientific, and technical consulting services",322,3375,54918,233450
2,Alaska,5417,Scientific research and development services,47,554,8233,29971
2,Alaska,5418,"Advertising, public relations, and related services",52,405,4621,17606
2,Alaska,5419,"Other professional, scientific, and technical services",151,1185,12586,58402
2,Alaska,5511,Management of companies and enterprises,193,7477,229890,770768
2,Alaska,5611,Office administrative services,82,549,6664,29280
2,Alaska,5612,Facilities support services,60,5861,85948,348720
2,Alaska,5613,Employment services,62,2369,27897,118717
2,Alaska,5614,Business support services,71,383,3280,13506
2,Alaska,5615,Travel arrangement and reservation services,110,827,8618,53213
2,Alaska,5616,Investigation and security services,65,2275,22306,90280
2,Alaska,5617,Services to buildings and dwellings,461,3145,17489,90174
2,Alaska,5619,Other support services,57,350,5914,23217
2,Alaska,5621,Waste collection,32,394,5403,22746
2,Alaska,5622,Waste treatment and disposal,14,154,1894,10166
2,Alaska,5629,Remediation and other waste management services,114,728,13366,59725
2,Alaska,6111,Elementary and secondary schools,52,800,4934,18107
2,Alaska,6113,"Colleges, universities, and professional schools",13,736,5341,22965
2,Alaska,6114,Business schools and computer and management training,8,119,1785,9224
2,Alaska,6115,Technical and trade schools,36,214,2915,12327
2,Alaska,6116,Other schools and instruction,141,1058,4238,19460
2,Alaska,6117,Educational support services,20,178,1366,5976
2,Alaska,6211,Offices of physicians,587,5345,114517,546967
2,Alaska,6212,Offices of dentists,321,2446,32310,143328
2,Alaska,6213,Offices of other health practitioners,500,2619,30117,136932
2,Alaska,6214,Outpatient care centers,173,6020,83100,378178
2,Alaska,6215,Medical and diagnostic laboratories,45,422,8186,53847
2,Alaska,6216,Home health care services,43,1531,8405,33661
2,Alaska,6219,Other ambulatory health care services,34,540,7590,33603
2,Alaska,6221,General medical and surgical hospitals,25,13367,242066,1034342
2,Alaska,6222,Psychiatric and substance abuse hospitals,3,890,11482,47112
2,Alaska,6223,Specialty (except psychiatric and substance abuse) hospitals,2,e,D,D
2,Alaska,6231,Nursing care facilities (skilled nursing facilities),10,853,10558,42782
2,Alaska,6232,"Residential intellectual and developmental disability, mental health, and substance abuse facilities",149,2549,19163,78406
2,Alaska,6233,Continuing care retirement communities and assisted living facilities for the elderly,178,1118,7263,30207
2,Alaska,6239,Other residential care facilities,39,767,4531,20979
2,Alaska,6241,Individual and family services,241,7396,51324,217257
2,Alaska,6242,"Community food and housing, and emergency and other relief services",79,926,7275,30088
2,Alaska,6243,Vocational rehabilitation services,23,828,6422,30388
2,Alaska,6244,Child day care services,181,1763,9450,39839
2,Alaska,7111,Performing arts companies,28,134,831,5353
2,Alaska,7112,Spectator sports,15,51,297,1476
2,Alaska,7113,"Promoters of performing arts, sports, and similar events",17,821,3522,15582
2,Alaska,7114,"Agents and managers for artists, athletes, entertainers, and other public figures",1,a,D,D
2,Alaska,7115,"Independent artists, writers, and performers",29,40,302,1685
2,Alaska,7121,"Museums, historical sites, and similar institutions",44,294,2612,13651
2,Alaska,7131,Amusement parks and arcades,4,b,D,D
2,Alaska,7132,Gambling industries,64,510,2629,10653
2,Alaska,7139,Other amusement and recreation industries,367,2619,9828,58195
2,Alaska,7211,Traveler accommodation,363,5752,34717,189775
2,Alaska,7212,RV (recreational vehicle) parks and recreational camps,154,292,2202,29578
2,Alaska,7213,Rooming and boarding houses,15,355,4437,17759
2,Alaska,7223,Special food services,175,3088,29051,118266
2,Alaska,7224,Drinking places (alcoholic beverages),157,1432,6647,28814
2,Alaska,7225,Restaurants and other eating places,1292,17687,84237,391829
2,Alaska,8111,Automotive repair and maintenance,324,1769,18243,77452
2,Alaska,8112,Electronic and precision equipment repair and maintenance,30,108,2030,8107
2,Alaska,8113,Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance,91,441,5117,21980
2,Alaska,8114,Personal and household goods repair and maintenance,68,222,2027,9654
2,Alaska,8121,Personal care services,245,1309,7725,32556
2,Alaska,8122,Death care services,19,77,799,3448
2,Alaska,8123,Drycleaning and laundry services,49,446,2913,12876
2,Alaska,8129,Other personal services,76,363,1945,8540
2,Alaska,8131,Religious organizations,398,2458,14035,56219
2,Alaska,8132,Grantmaking and giving services,67,410,4649,19315
2,Alaska,8133,Social advocacy organizations,112,551,6204,28174
2,Alaska,8134,Civic and social organizations,150,833,4119,17886
2,Alaska,8139,"Business, professional, labor, political, and similar organizations",194,800,11081,46926
4,Arizona,1131,Timber tract operations,1,a,D,D
4,Arizona,1132,Forest nurseries and gathering of forest products,2,b,D,D
4,Arizona,1133,Logging,13,124,1036,5888
4,Arizona,1141,Fishing,3,1,63,371
4,Arizona,1142,Hunting and trapping,4,a,D,D
4,Arizona,1151,Support activities for crop production,97,1111,10851,42902
4,Arizona,1152,Support activities for animal production,79,200,1343,5853
4,Arizona,1153,Support activities for forestry,13,19,66,725
4,Arizona,2111,Oil and gas extraction,16,53,899,3771
4,Arizona,2121,Coal mining,2,e,D,D
4,Arizona,2122,Metal ore mining,32,8445,158763,617952
4,Arizona,2123,Nonmetallic mineral mining and quarrying,120,1363,16389,69862
4,Arizona,2131,Support activities for mining,53,867,16182,72890
4,Arizona,2211,"Electric power generation, transmission and distribution",71,9419,309648,1043070
4,Arizona,2212,Natural gas distribution,29,g,D,D
4,Arizona,2213,"Water, sewage and other systems",155,1717,29370,117198
4,Arizona,2361,Residential building construction,2534,14537,180137,779013
4,Arizona,2362,Nonresidential building construction,724,11831,191982,841182
4,Arizona,2371,Utility system construction,341,9967,148721,577318
4,Arizona,2372,Land subdivision,112,669,13434,50130
4,Arizona,2373,"Highway, street, and bridge construction",143,6161,73583,357044
4,Arizona,2379,Other heavy and civil engineering construction,42,721,10323,47177
4,Arizona,2381,"Foundation, structure, and building exterior contractors",1553,24980,231026,1037868
4,Arizona,2382,Building equipment contractors,3398,40118,444515,2013370
4,Arizona,2383,Building finishing contractors,1986,19736,164190,772533
4,Arizona,2389,Other specialty trade contractors,1088,13020,127870,594562
4,Arizona,3111,Animal food manufacturing,20,531,9112,31494
4,Arizona,3112,Grain and oilseed milling,5,70,1086,4713
4,Arizona,3113,Sugar and confectionery product manufacturing,17,132,683,3249
4,Arizona,3114,Fruit and vegetable preserving and specialty food manufacturing,19,505,4975,22881
4,Arizona,3115,Dairy product manufacturing,16,2219,27022,111454
4,Arizona,3116,Animal slaughtering and processing,24,1563,12787,52125
4,Arizona,3117,Seafood product preparation and packaging,3,1,3,47
4,Arizona,3118,Bakeries and tortilla manufacturing,121,4026,29121,121749
4,Arizona,3119,Other food manufacturing,44,4898,38076,128231
4,Arizona,3121,Beverage manufacturing,94,2843,23193,121554
4,Arizona,3122,Tobacco manufacturing,1,a,D,D
4,Arizona,3131,"Fiber, yarn, and thread mills",5,e,D,D
4,Arizona,3132,Fabric mills,6,78,569,2395
4,Arizona,3133,Textile and fabric finishing and fabric coating mills,7,49,286,1236
4,Arizona,3141,Textile furnishings mills,26,263,1402,6163
4,Arizona,3149,Other textile product mills,67,929,7223,30276
4,Arizona,3151,Apparel knitting mills,2,c,D,D
4,Arizona,3152,Cut and sew apparel manufacturing,36,163,861,3598
4,Arizona,3159,Apparel accessories and other apparel manufacturing,7,26,137,580
4,Arizona,3161,Leather and hide tanning and finishing,2,a,D,D
4,Arizona,3162,Footwear manufacturing,5,33,150,610
4,Arizona,3169,Other leather and allied product manufacturing,12,67,336,1720
4,Arizona,3211,Sawmills and wood preservation,12,373,2190,9222
4,Arizona,3212,"Veneer, plywood, and engineered wood product manufacturing",23,1181,10115,43220
4,Arizona,3219,Other wood product manufacturing,154,3518,27489,129380
4,Arizona,3221,"Pulp, paper, and paperboard mills",6,247,3021,12335
4,Arizona,3222,Converted paper product manufacturing,32,2420,31348,127864
4,Arizona,3231,Printing and related support activities,407,5154,52663,219707
4,Arizona,3241,Petroleum and coal products manufacturing,37,364,6044,22681
4,Arizona,3251,Basic chemical manufacturing,27,1007,13666,59139
4,Arizona,3252,"Resin, synthetic rubber, and artificial synthetic fibers and filaments manufacturing",9,265,3113,15853
4,Arizona,3253,"Pesticide, fertilizer, and other agricultural chemical manufacturing",11,256,4617,15990
4,Arizona,3254,Pharmaceutical and medicine manufacturing,41,3691,95380,328871
4,Arizona,3255,"Paint, coating, and adhesive manufacturing",17,307,3487,15031
4,Arizona,3256,"Soap, cleaning compound, and toilet preparation manufacturing",31,514,5380,24527
4,Arizona,3259,Other chemical product and preparation manufacturing,35,1139,18330,71894
4,Arizona,3261,Plastics product manufacturing,143,5885,65317,261911
4,Arizona,3262,Rubber product manufacturing,25,638,6115,27005
4,Arizona,3271,Clay product and refractory manufacturing,18,238,2018,6885
4,Arizona,3272,Glass and glass product manufacturing,23,729,8449,33286
4,Arizona,3273,Cement and concrete product manufacturing,164,3424,39603,171412
4,Arizona,3274,Lime and gypsum product manufacturing,9,171,2736,11392
4,Arizona,3279,Other nonmetallic mineral product manufacturing,47,596,5233,23985
4,Arizona,3311,Iron and steel mills and ferroalloy manufacturing,7,199,2499,10709
4,Arizona,3312,Steel product manufacturing from purchased steel,13,353,4241,19533
4,Arizona,3313,Alumina and aluminum production and processing,15,972,13795,55933
4,Arizona,3314,Nonferrous metal (except aluminum) production and processing,15,876,12748,52886
4,Arizona,3315,Foundries,21,786,7738,31741
4,Arizona,3321,Forging and stamping,19,980,12077,52207
4,Arizona,3322,Cutlery and handtool manufacturing,19,404,2526,10157
4,Arizona,3323,Architectural and structural metals manufacturing,245,5267,55402,226029
4,Arizona,3324,"Boiler, tank, and shipping container manufacturing",10,318,4253,18941
4,Arizona,3325,Hardware manufacturing,12,107,1017,5266
4,Arizona,3326,Spring and wire product manufacturing,18,258,2844,13520
4,Arizona,3327,"Machine shops; turned product; and screw, nut, and bolt manufacturing",347,5766,67134,278007
4,Arizona,3328,"Coating, engraving, heat treating, and allied activities",87,1463,13448,57291
